"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds"
"2020-06-10","POD","4","Dirt","Seppies Little Bo"," 2 ","2","5-1"
"2020-06-10","POD","4","Dirt","Tricky Dasher"," 3 ","3","9-2"
"2020-06-10","POD","4","Dirt","Effortless Class"," 4 ","4","12-1"
"2020-06-10","POD","4","Dirt","Eyem Country"," 5 ","5","25-1"
"2020-06-10","POD","4","Dirt","Jessforthemoney"," 6 ","6","20-1"
"2020-06-10","POD","4","Dirt","Game Stealer"," 7 ","7","8-5"
"2020-06-10","POD","4","Dirt","Special Skokie"," 8 ","8","7-2"
"2020-06-10","POD","5","Dirt","Sister Carol"," 1 ","1","9-2"
"2020-06-10","POD","5","Dirt","Buckeys Little Buck"," 2 ","2","8-1"
"2020-06-10","POD","5","Dirt","Missus Badger"," 3 ","3","3-1"
"2020-06-10","POD","5","Dirt","Shiny Class"," 4 ","4","20-1"
"2020-06-10","POD","5","Dirt","Mothers Favorite"," 5 ","5","5-2"
"2020-06-10","POD","5","Dirt","Kj Rosie"," 6 ","6","10-1"
"2020-06-10","POD","5","Dirt","M E Five Bar Dilly"," 7 ","7","4-1"
"2020-06-10","POD","6","Dirt","Country Admiral"," 1 ","1","7-2"
"2020-06-10","POD","6","Dirt","Party With a Purpose"," 2 ","2","4-1"
"2020-06-10","POD","6","Dirt","Lavish Interest"," 3 ","3","5-1"
"2020-06-10","POD","6","Dirt","Gg Friendship"," 4 ","4","2-1"
"2020-06-10","POD","6","Dirt","Brilliant Cut Cartel"," 5 ","5","9-5"
"2020-06-10","POD","6","Dirt","Thischicksgoteffort"," 6 ","6","8-1"
"2020-06-10","POD","6","Dirt","Serenity West"," 7 ","7","10-1"
"2020-06-10","POD","7","Dirt","Hez Fabulous"," 1 ","1","5-2"
"2020-06-10","POD","7","Dirt","Tiny Flyin Moves"," 2 ","2","15-1"
"2020-06-10","POD","7","Dirt","Kool Odds"," 3 ","3","6-5"
"2020-06-10","POD","7","Dirt","Pickle Dilly"," 4 ","4","4-1"
"2020-06-10","POD","7","Dirt","Candy Secret"," 5 ","5","10-1"
"2020-06-10","POD","7","Dirt","Royallittlewagon"," 6 ","6","8-1"
"2020-06-10","POD","7","Dirt","Sweetheart Sammie"," 7 ","7","12-1"
"2020-06-10","POD","8","Dirt","Olimpio's Scat Cat"," 1 ","1","5-2"
"2020-06-10","POD","8","Dirt","Trask"," 2 ","2","4-1"
"2020-06-10","POD","8","Dirt","Carson's Fireball"," 3 ","3","8-1"
"2020-06-10","POD","8","Dirt","Runway Score"," 4 ","4","6-1"
"2020-06-10","POD","8","Dirt","No Ez Money"," 5 ","5","8-1"
"2020-06-10","POD","8","Dirt","Flashy Wager"," 6 ","6","10-1"
"2020-06-10","POD","8","Dirt","Rough Passage"," 7 ","7","7-2"
"2020-06-10","POD","8","Dirt","Gold Eclipse"," 8 ","8","4-1"
"2020-06-10","POD","8","Dirt","Left Turn Clyde"," 9 ","9","20-1"
"2020-06-10","POD","9","Dirt","Fabber"," 1 ","1","8-1"
"2020-06-10","POD","9","Dirt","Koa Cat"," 2 ","2","8-5"
"2020-06-10","POD","9","Dirt","Classy Cove"," 3 ","3","7-2"
"2020-06-10","POD","9","Dirt","Tribal Jewel"," 4 ","4","4-1"
"2020-06-10","POD","9","Dirt","Ima Sooners Fan"," 5 ","5","7-2"
"2020-06-10","TAM","1","Dirt","The Wayne Factor"," 1 ","1","30-1"
"2020-06-10","TAM","1","Dirt","Karma King"," 2 ","2","5-2"
"2020-06-10","TAM","1","Dirt","Done Acting"," 3 ","3","6-1"
"2020-06-10","TAM","1","Dirt","Meilleur"," 4 ","4","8-1"
"2020-06-10","TAM","1","Dirt","Happy Wanderer"," 5 ","5","3-1"
"2020-06-10","TAM","1","Dirt","Allegiance"," 6 ","6","8-1"
"2020-06-10","TAM","1","Dirt","The Kahn"," 7 ","7","9-2"
"2020-06-10","TAM","1","Dirt","Nicole Munnings"," 8 ","8","5-1"
"2020-06-10","TAM","2","Dirt","Ugly Duckling"," 1 ","1","4-1"
"2020-06-10","TAM","2","Dirt","Tinker's Pal"," 2 ","2","20-1"
"2020-06-10","TAM","2","Dirt","Wicked Strong Alex"," 3 ","3","2-1"
"2020-06-10","TAM","2","Dirt","Medal of Fact"," 4 ","4","5-1"
"2020-06-10","TAM","2","Dirt","Forrest Cat"," 5 ","5","7-2"
"2020-06-10","TAM","2","Dirt","Whiskey Dash"," 6 ","6","6-1"
"2020-06-10","TAM","2","Dirt","Sir Ludlow"," 7 ","7","8-1"
"2020-06-10","TAM","2","Dirt","El Solo Uno"," 8 ","8","20-1"
"2020-06-10","TAM","3","Dirt","High Rolling Dude"," 1 ","1","9-2"
"2020-06-10","TAM","3","Dirt","Big Money Machine"," 2 ","2","7-2"
"2020-06-10","TAM","3","Dirt","Guerreron"," 3 ","3","8-1"
"2020-06-10","TAM","3","Dirt","Zitman"," 4 ","4","9-5"
"2020-06-10","TAM","3","Dirt","Brandt"," 5 ","5","12-1"
"2020-06-10","TAM","3","Dirt","Das Da One"," 6 ","6","15-1"
"2020-06-10","TAM","3","Dirt","Perfetto"," 7 ","7","5-1"
"2020-06-10","TAM","3","Dirt","English Laughter"," 8 ","8","8-1"
"2020-06-10","TAM","4","Turf","Sister Aurora"," 1 ","1","12-1"
"2020-06-10","TAM","4","Turf","Director's Cut"," 2 ","2","5-2"
"2020-06-10","TAM","4","Turf","J's Silky"," 3 ","3","7-2"
"2020-06-10","TAM","4","Turf","Gold Country"," 4 ","4","9-2"
"2020-06-10","TAM","4","Turf","Ride Like a Girl"," 5 ","5","6-1"
"2020-06-10","TAM","4","Turf","Indy Front"," 6 ","6","15-1"
"2020-06-10","TAM","4","Turf","Funwhileitlasted"," 7 ","7","3-1"
"2020-06-10","TAM","4","Turf","Cloud Break"," 8 ","8","15-1"
"2020-06-10","TAM","5","Dirt","Devileye"," 1 ","1","6-1"
"2020-06-10","TAM","5","Dirt","Hide the Demon"," 2 ","2","7-2"
"2020-06-10","TAM","5","Dirt","Jaguar Poz"," 3 ","3","9-2"
"2020-06-10","TAM","5","Dirt","Three Rules"," 4 ","4","8-1"
"2020-06-10","TAM","5","Dirt","Noon Time Gem"," 5 ","5","8-1"
"2020-06-10","TAM","5","Dirt","My Boy Lenny"," 6 ","6","1-1"
"2020-06-10","TAM","6","Dirt","Darlindiva"," 1 ","1","5-1"
"2020-06-10","TAM","6","Dirt","Blazing Brooke"," 2 ","2","5-2"
"2020-06-10","TAM","6","Dirt","Denver"," 3 ","3","8-1"
"2020-06-10","TAM","6","Dirt","Lady Breanna"," 4 ","4","9-5"
"2020-06-10","TAM","6","Dirt","Speeding Starlet"," 5 ","5","8-1"
"2020-06-10","TAM","6","Dirt","Nightstorm"," 6 ","6","15-1"
"2020-06-10","TAM","6","Dirt","Cholla"," 7 ","7","6-1"
"2020-06-10","TAM","6","Dirt","Lapulga"," 8 ","8","30-1"
"2020-06-10","TAM","7","Dirt","Tenerife Moon"," 1 ","1","30-1"
"2020-06-10","TAM","7","Dirt","Dynapower"," 2 ","2","3-1"
"2020-06-10","TAM","7","Dirt","Prismatic"," 3 ","3","30-1"
"2020-06-10","TAM","7","Dirt","Donachitu"," 4 ","4","7-2"
"2020-06-10","TAM","7","Dirt","Sheknowsthedrill"," 5 ","5","12-1"
"2020-06-10","TAM","7","Dirt","Tiznoise"," 6 ","6","4-1"
"2020-06-10","TAM","7","Dirt","Bad Pay"," 7 ","7","6-1"
"2020-06-10","TAM","7","Dirt","Palaces Diamond"," 8 ","8","5-1"
"2020-06-10","TAM","7","Dirt","Ridgelysredhot"," 9 ","9","5-1"
"2020-06-10","TAM","8","Dirt","Miss Maris"," 1 ","1","5-1"
"2020-06-10","TAM","8","Dirt","Elusive Aura"," 2 ","2","10-1"
"2020-06-10","TAM","8","Dirt","Mermaid Kisses"," 3 ","3","8-1"
"2020-06-10","TAM","8","Dirt","Wicked Witch"," 4 ","4","10-1"
"2020-06-10","TAM","8","Dirt","Stamina Princess"," 5 ","5","12-1"
"2020-06-10","TAM","8","Dirt","Reina La Kelsy"," 6 ","6","30-1"
"2020-06-10","TAM","8","Dirt","Celestial Orb"," 7 ","7","7-2"
"2020-06-10","TAM","8","Dirt","Bourbon Trace"," 8 ","8","30-1"
"2020-06-10","TAM","8","Dirt","Gifted Path"," 9 ","9","20-1"
"2020-06-10","TAM","8","Dirt","Eye On the Finish","10 ","10","3-1"
"2020-06-10","TAM","8","Dirt","Long Story Short","11 ","11","6-1"
"2020-06-10","TAM","8","Dirt","Lady and Me","12 ","12","30-1"
"2020-06-10","TDN","1","Dirt","Rio Bo"," 1 ","1","8-1"
"2020-06-10","TDN","1","Dirt","Rosetta Gray"," 2 ","2","6-1"
"2020-06-10","TDN","1","Dirt","Star Mabee"," 3 ","3","6-1"
"2020-06-10","TDN","1","Dirt","Jezabel's Charm"," 4 ","4","10-1"
"2020-06-10","TDN","1","Dirt","Panamaniac"," 5 ","5","5-2"
"2020-06-10","TDN","1","Dirt","G's Ship Load"," 6 ","6","3-1"
"2020-06-10","TDN","1","Dirt","Blanconia"," 7 ","7","4-1"
"2020-06-10","TDN","2","Dirt","High Dollar"," 1 ","1","6-1"
"2020-06-10","TDN","2","Dirt","Candy's Revenge"," 2 ","2","9-2"
"2020-06-10","TDN","2","Dirt","Kandy Charge"," 3 ","3","8-1"
"2020-06-10","TDN","2","Dirt","Spin Doctor"," 4 ","4","6-1"
"2020-06-10","TDN","2","Dirt","Lunar Cap"," 5 ","5","10-1"
"2020-06-10","TDN","2","Dirt","Precious Jules"," 6 ","6","3-1"
"2020-06-10","TDN","2","Dirt","Divine Bells"," 7 ","7","7-2"
"2020-06-10","TDN","2","Dirt","Hansanity"," 8 ","8","12-1"
"2020-06-10","TDN","3","Dirt","J P's Gladys","1  ","4","7-2"
"2020-06-10","TDN","3","Dirt","Josie the E F Five","1A ","6","7-2"
"2020-06-10","TDN","3","Dirt","Unwritten","2  ","1","9-2"
"2020-06-10","TDN","3","Dirt","Run Mickey Run","3  ","2","6-1"
"2020-06-10","TDN","3","Dirt","Nice Ride","4  ","3","8-1"
"2020-06-10","TDN","3","Dirt","Hidatsa Park"," 5 ","5","5-2"
"2020-06-10","TDN","3","Dirt","Sky Vision","6  ","7","3-1"
"2020-06-10","TDN","4","Dirt","Manhattan Lady"," 1 ","1","12-1"
"2020-06-10","TDN","4","Dirt","Ethel Eileen"," 2 ","2","6-1"
"2020-06-10","TDN","4","Dirt","Blessingsofliberty"," 3 ","3","9-2"
"2020-06-10","TDN","4","Dirt","Congreely"," 4 ","4","10-1"
"2020-06-10","TDN","4","Dirt","Daring"," 5 ","5","3-1"
"2020-06-10","TDN","4","Dirt","Peggy's Cove"," 6 ","6","7-2"
"2020-06-10","TDN","4","Dirt","Valid Interest"," 7 ","7","8-1"
"2020-06-10","TDN","4","Dirt","Extra Salsa"," 8 ","8","6-1"
"2020-06-10","TDN","5","Dirt","Spring in the Wind","1  ","2","8-5"
"2020-06-10","TDN","5","Dirt","Totally Obsessed","1A ","5","8-5"
"2020-06-10","TDN","5","Dirt","Hawt Mess","2  ","3","4-1"
"2020-06-10","TDN","5","Dirt","Sophie's Angel","2B ","7","4-1"
"2020-06-10","TDN","5","Dirt","Stormologist","3  ","1","7-2"
"2020-06-10","TDN","5","Dirt","Cali Dream"," 4 ","4","6-1"
"2020-06-10","TDN","5","Dirt","Vertrazzo","5  ","6","3-1"
"2020-06-10","TDN","6","Dirt","Crazycantberighted"," 1 ","1","5-2"
"2020-06-10","TDN","6","Dirt","Lime and Tequila"," 2 ","2","3-1"
"2020-06-10","TDN","6","Dirt","Golden Afleet"," 3 ","3","9-2"
"2020-06-10","TDN","6","Dirt","Capt Billy Bud"," 4 ","4","6-1"
"2020-06-10","TDN","6","Dirt","Chief Big Head"," 5 ","5","7-2"
"2020-06-10","TDN","6","Dirt","Connorrskie"," 6 ","6","8-1"
"2020-06-10","TDN","7","Dirt","Drillit","1  ","3","7-2"
"2020-06-10","TDN","7","Dirt","Edge of Night","1A ","6","7-2"
"2020-06-10","TDN","7","Dirt","Grizabella","2  ","1","3-1"
"2020-06-10","TDN","7","Dirt","Miss Mischievous","3  ","2","6-1"
"2020-06-10","TDN","7","Dirt","Yurubi"," 4 ","4","6-1"
"2020-06-10","TDN","7","Dirt","G Q Girl"," 5 ","5","8-1"
"2020-06-10","TDN","7","Dirt","Market Success","6  ","7","10-1"
"2020-06-10","TDN","7","Dirt","Happy Issue","7  ","8","12-1"
"2020-06-10","TDN","7","Dirt","Shore of Eden","8  ","9","9-2"
"2020-06-10","TDN","8","Dirt","Swift Punch"," 1 ","1","8-1"
"2020-06-10","TDN","8","Dirt","Vaughan"," 2 ","2","5-2"
"2020-06-10","TDN","8","Dirt","Tropical Cyclone"," 3 ","3","6-1"
"2020-06-10","TDN","8","Dirt","Giant's Willow"," 4 ","4","3-1"
"2020-06-10","TDN","8","Dirt","Uncle Carlito"," 5 ","5","10-1"
"2020-06-10","TDN","8","Dirt","Friend of Dubai"," 6 ","6","10-1"
"2020-06-10","TDN","8","Dirt","Pirate's Treasure"," 7 ","7","7-2"
